	time	product	title	full_text	mark
70	01.11.2017 16:53	corporate	"
Отвратительное качество обслуживания
"	Сотрудники отдела Эквайринга абсолютно не ориентированы на привлечение нового клиента. Отношение сотрудников и руководителя данного отдела к Клиенту высокомерное, допускается хамство. Почему-то думают, что могут считать деньги предпринимателя. Даже здороваться с клиентом ниже их достоинства. Сотрудники не компетентны. Не знают тарифов, четкого списка необходимых документов,  регламента работы по заключению договора Эквайринга и установки платежных терминалов в ТСП.  Информация предоставляется не достоверная. Хотела перейти из одного Банка на ПОЛНОЕ обслуживание в Россельхозбанк, пользоваться всеми услугами Банка.... Я открыла р/с в Банке. На следующий день обратилась повторно в отдел Эквайринга для заключение договора.  Выяснилось, что на консультации сотрудник ввела меня в заблуждение, предоставила недостоверную информацию. Если бы на консультации были озвучены реальные условия, я не приняла бы решение о переходев Россельхозбанк с ухудшением условий обслуживания. Действия отдела Эквайринга под руководством своего начальника (не даром говорят, рыба гниет сголовы) привели к упущенной выгоде Банка и падению репутации Банка, к моему нервному состоянию, а также мной были понесены расходы на открытие р/с, который придется закрывать. Полное описание ситуации будет направлено в ЦО заказным письмом.	Без оценки
71	26.10.2017 17:55	corporate	"
Блокировка по 115 ФЗ
"	"Заблокировали р/с, без права проведения каких-либо платежей, в том числе Налоги, Аренда и Заработная плата. В данном банке обслуживаюсь как юр. лицо. С 17.10.2017, в системе ДБО не платежи перестали проходить, весят в статусе ""принят"" и не уходят. Я много раз пытался дозвониться до сотрудников банка по общему телефону на сайте, по телефону указанному в системе ДБО, до отделения в котором обслуживаюсь, но все мои попытки были четны. Кто-то из специалистов отвечал, что не может помочь в данном вопросе и отправлял меня к другому специалисту, и сотрудники ДО Гражданский в Санкт-Петербурге 3 раза обещали перезвонить и так и не перезвонили. 19.10.2017 утром пришлось лично приехать в отделение банка, и спустя 10-15 минут операционист выдает мне информацию о том, что у меня запрос документов согласно 115 ФЗ.  Операции по счету подозрительны и была выездная проверка банка по юр. адресу и там некого не оказалось. Как там может никого не оказаться, если юр. адрес моей компании - это адрес моей квартиры? Там в конце концов жена и дети дома всегда, я всегда на телефоне и всегда отвечаю на звонки для подтверждения ПП. А тут ваши сотрудники не смогли до меня дозвониться и не нашли некого по юр. адресу. Давайте честно, ваши сотрудники туда не ездили и мне они не звонили, и в этом я уверен на 100%. Ну да ладно подумал я, всякое бывает, в тот же день я предоставил все необходимые документы, и ответил на вопросы из запроса в пояснительном письме. С 19.10.2017 я каждый день интересовался, есть ли информация для меня или нет, по словам сотрудников отделения, ответ должны были дать в течение 5 раб. дней. На момент написания отзыва уже заканчивается 6 день. И если бы я сегодня сам не позвонил утром в банк, и не поинтересовался, есть ли новости, мне наверно никто не сказал, что необходимы дополнительные документ! Которые соответственно я сразу же предоставил, и через пару часов вновь дозвонившись до управляющего отделением банка, я получил ответ что банк отказывает мне в обслуживании. У меня сразу же появляется вопрос, с чего бы?!Ваши сотрудники заблокировали мой р/с, а в итоге и вовсе отказали в обслуживании совершенно беспричинно, и по моему мнению категорически неправы в своем решении. Из-за данной блокировки, я понес финансовые потери, испортил свою репутацию как экспедитор/перевозчик, как арендатор! Не смог своевременно оплатить корпоративную моб. связь, аренду офиса, услуги интернета, исполнить свои обязательства перед контрагентами и самое главное, что я не смог своевременно заплатить налоги!А все потому, что кому-то из ваших сотрудников показались подозрительными движение по счету."	Без оценки
72	18.10.2017 13:56	corporate	"
Хочу выразить благодарность
"	Обслуживаюсь в данном отделении с мая месяца. Хочу сказать, что рад обслуживаться именно там. Подход не только профессиональный, но и человеческий (сейчас это редкость). Всегда относятся с понимаем, объясняют все моменты и делают сотрудничество комфортным.Особенно хочется поблагодарить очень позитивного сотрудника Альбину, всегда идет на встречу и старается помочь даже в обеденное время. В общем, другим банкам нужно брать пример как относиться к клиентам.	"Оценка:

			5
		

							Не засчитана"
73	10.10.2017 9:04	corporate	"
Надеюсь отзыв сделает работу банка лучше!
"	Уважаемые читатели!  Решил выложить свою историю обращения в банк.В Россельхозбанке брал 4 кредита. Все были погашены досрочно.На первый был куплен грузовик для работы, кредит субсидировался государством, и хотя получить его было непросто, это была моя лучшая финансовая сделка. За 10 лет работы этот кредит окупил себя многократно. За что моя большая благодарность банку и государству!Три следующих кредита брал для развития своего бизнеса в сфере сельского хозяйства. Кредиты брал небольшие - 250 -500 тысяч, и потребительские, так как с оформлением для фермерского хозяйства нужно оформлять больше бумаг.   Последний кредит меня расстроил. Работник банка, по сути дела, навязал оформить страхование, сказав, что без этого навряд ли мне одобрят кредит, плюс навязывается страхование жизни и кредитная карта. Погасив, как обычно, кредит досрочно, посчитал проценты, оказалось под 40 % годовых! (т.к. страховка не возвращается). Кроме того, при досрочном погашении кредита не хватило 1 рубля (!) Об отказе о закрытии мне  сообщили позже, когда я обратился в банк, и соответственно, натекли проценты. Я не знаю как обслуживают в других отделениях банка, но хотелось бы, чтобы в нашем был выше уровень сервиса! Отделение находится в старом обшарпанном здании, где нет вентиляции. Клиенты маются в вечной очереди в духоте вместе с работниками банка. Неужели в крупнейшем банке нашей страны нет средств сделать более комфортными условия работы в нашем районном отделении!? Нет банкомата для юридических лиц, по операциям с наличными приходится опять же стоять в очереди. Замечу, что после банкротства регионального Байкал-Банка немало его бывших клиентов юр.лиц стало клиентами РСХБ (я сам в их числе)Хотел получить ответы на следующие вопросы:1. Возможно ли  оформление кредита без его страхования?2. Можно ли расторгнуть договор страхования жизни после погашения кредита?3. Есть ли в РСХБ сервис сообщений о банковских операция по кредиту через СМС?4. Есть ли возможность установить банкомат для юр.лиц в г. Гусиноозерск?5. Можно ли  сделать вентиляцию в отделении банка г. Гусиноозерска и привлечь дополнительного работника?С уважением, КЛИЕНТ РСХБ	"Оценка:

			3"
74	19.09.2017 11:27	corporate	"
Отношение к клиентам
"	"Всем добрый день! Так уж получилось, что я являюсь клиентом этого ""банка"". В этом банке у меня есть счёт, с которого я хотел снять наличные деньги. Мурыжили меня очень долго (порядка 2 недель) с выплатой денег. Каждый раз, когда я звонил или приходил лично для выяснения причин задержки, всегда ответы сотрудников были разными. Конкретики никакой, только всегда ответ: ждите. В данной ситуации я не был привязан в этой выплате на 100% (а вот если бы был, кредит погасить или т.д?), всегда кивание головой и ответ ждите! В конечном итоге деньги я получил. Но на этом история с этим банком продолжилась. Я сделал перевод клиенту другого банка со своей карты (этого банка) на карту другого банка. Прошло уже 3 рабочих (банковских дня), но денег так и нет (карта на которую делал перевод Mastercard). Звонил по телефону, там сказали, что это зависит не от банка, а от платежной системы (система Mastercard) и срок 3 рабочих дня. Но денег так и нет! Что за отношение? Почему я должен каждый раз звонить и уточнять информацию по моим же средствам? P:S. На телефоне ждал ответа в течение 18 минут!!!! 18 МИНУТ!!!! Он лайн чат работает непонятно вообще как. В данной ситуации и отношении рекомендовать данный банк ни в коем случае не буду!"	"Оценка:

			1"
75	14.09.2017 15:24	corporate	"
Незаконное удержание денежных средств
"	"Открыли счет в данном банке совсем недавно, счет проработал буквально 1 неделю. Затем, БЕЗ ПРЕДУПРЕЖДЕНИЙ И ЗАПРОСОВ, банк приостановил операции по счету. Причем не уведомив об этом, а просто оставляя платежные поручения в статусу ""ПРИНЯТ"". Дозвониться до отделения не могли сутки. После чего решили посетить отделение, что бы выяснить в чем дело. Оказалось банк не будет больше нас обслуживать и мы ДОЛЖНЫ закрывать счет. Написали заявление за закрытие счета, указали реквизиты получателя (возврат средств контрагенту) и приложили информационное письмо в котором говориться об ОБЯЗАННОСТЯХ банка провести данный платеж, сроках, а так же о штрафных санкциях в адрес нашей компании от наших контрагентов, в случае неисполнения данного платежа. Сотрудник банка приняла это, а затем позвонили из финансового мониторинга и попросили забрать информационное письмо, заверив что платеж будет исполнен сегодня же. Платеж исполнен не был и на следующий день и когда мы снова посетили данное отделение (сегодня 14.09.2017) сотрудник И-ва Вероника Петровна отказалась от своих слов, что платеж будет проведен, а управляющая П-на Ольга Витальевна подтвердила ее слова и добавила, что платеж исполнять отказывается. После чего мы принесли все таки информационное письмо, заявление о закрытии счета и платежное поручение, попросили заверить полученные документы, а сотрудники это делать просто отказались и сказали что тогда им придется провести платежное поручение! ЭТО ЧТО ТАКОЕ? Так же хотим добавить то, что причиной, на протяжении нескольких дней, не отправленного платежа было то, что составляя платежное поручение указывали одну сумму, платеж обработаться не успевал, а на следующий день списывалась скрытая комиссия за что угодно и так как сумма не совпадает, платеж не может быть провден! Нет слов! Стыд! Гос банк! Стыд! Ужас! Сотрудники отвратительно выполняют свою работу! Хамское отношение! Обманы! Мы не знаем что нам делать уже, сейчас будет написано заявление в ЦБ, будет вестисть антирекламная компания против вашего банка! Незаконно удерживаются денежные средства, запросов не присылают, дозвониться невозможно, ответов на вопросы не дают, платежные поручения не принимают! АУ! На нашу компанию подают в суд из за вашего поведения!"	"Оценка:

			1"
76	11.09.2017 16:49	corporate	"
Неправомерность
"	"24.08 обратилась в банк, чтобы закрыть счет и перевести остаток денежных средств. При закрытии счета мне сказали, что удержат 5% от остатка на счету. На каком таком основании из моих денег должны удерживать %??? Если у вас за переводы комиссия, то отдайте мне мои денежные средства наличкой. Уведомляю о том, что моя организация не имеет расчетных счетов в других Банках, а также в связи с отказом в исполнении платежей по системе банк-клиент, на основании п.1 статьи 859 Гражданского кодекса РФ, требую закрыть расчетный счет № 4070281096********00, открытый в МОСКОВСКИЙ РФ АО ""РОССЕЛЬХОЗБАНК», и, согласно п. 3 статьи 859 Гражданского кодекса РФ  п. 3 ст. 859 ГК РФ выдать остаток остаток денежных средств."	Без оценки
77	04.09.2017 14:13	corporate	"
Абсолютная некомпетентность сотрудников, хамство
"	Отвратительный банк! Наша организация купилась на привлекательные предложения по зарплатным проектам, в итоге отвратительный сервис и невозможность снять зарплату 2й месяц! Беременная супруга трижды отпрашивалась с работы, ехала в банк, и получала абсолютно некомпетентный ответ, дескать первый раз не выпустили карту, хотя завяление у нее на руках, они сами пригласили на выдачу. Второй раз карту выпустили, но она не принималась банкоматами РСБ (?!), мол идите в Альфабанк, он наши карты принимает (?!). В третий раз просто сказали, что карта изъята из обращений и надо опять перевыпускать. Что говорить о наших знакомых, который взяли ипотеку в этом банке - это кабала. Даже ипотечный брокер нам сказала, когда мы оформляли ипотеку себе - все, что угодно, но не Россельхоз.	"Оценка:

			1
		


Проблема решена"
78	03.09.2017 19:49	corporate	"
Ненадлежащее исполнение условий обслуживания
"	Написала заявление на получение карты в Россельхозбанке в мае 2017 года. Мне сказали, что карта будет делаться 1 месяц (30 дней). По итога спустя 30-ти дней, звонила и ходила сама в банк, на что мне отвечали, что у нас большая очередь, мы Вам позвоним как карта будет у них в отделении. Прошла неделя, две, три, месяц, два месяца мне никто не позвонил. В сентябре пришла закрывать счёт, и мне сообщают, что надо заплатить за карту 2000 рублей + комиссия за каждый день, хоть я ей не пользовалась, которую я так и не получила и даже не знала, что она уже у них в отделении. Пошла разговаривать к управляющей отделения, на что получила тот же самый ответ - без предоплаты за карту мы Ваш счёт не закроем. Требую решить данный вопрос, а также предоставить мне официальный ответ,  в противном случае я буду вынуждена обратиться в Центробанк для разрешения данной ситуации.	"Оценка:

			1"
79	21.08.2017 21:12	corporate	"
О качестве обслуживания, основанном на личном опыте как ИП
"	Хотел бы поблагодарить отделение за оперативное открытиесчета для РКО+ДБО. Был приятно удивлён скоростью. Счет был открыть за 2 дня, подключение к системе БДО  - 2 дня. Все вежливо, никаких очередей, мытарств и мучений. Отдельная благодарность сотруднику по работе с юридически лицами Евгении Александровне, фамилии, к сожалению, не помню, но имя с отчеством было легко запомнить поскольку я сам Евгений Александрович! )	"Оценка:

			5
		

							Не засчитана"
80	02.08.2017 11:36	corporate	"
Можете закрыть счет
"	"Я представитель микробизнеса, ИП без сотрудников. Когда искала банк, понимала, что как клиент я банкам по большому счету не нужна и банки даже не пытаются делать вид, что это не так.Итак Россельхозбанк. Так уж получилось, что моя ошибка перевыпуска сертификата для интернет-банка стоила мне перевыпуска электронного ключа. Ну а чтобы я хорошенько запомнила, что с банком ошибки делать нельзя, банк мне предложил семь кругов издевательств. Перезапись ключа платная услуга. Это можно конечно пережить, если бы за деньги, которые вы платите вы получили бы услугу, а не набор проблем.1. Ключ делается 2 недели и эти 2 недели вы будете ножками бегать в банк за доп.комиссию. Без претензий - сама виновата.2. За ключом вы приедете один раз, потом снова перевыпустите сертификат безопасности и снова приедете в банк. Не понимаю. Но что делать - сама виновата3. Через 2 недели ключ не готов. Спрашиваю - по какой причине и почему банк скушал комиссию, но не оказал услугу. Ответ - у нас переезд офиса и ключи делать некому. Тогда другой вопрос: а когда же ключ будет готов? Ответ - понятия не имеем, может через неделю, может через месяц, может через полтора. Совсем не понимаю почему за мои деньги меня еще больше наказывают4. Вопрос: а возьмет ли банк с меня комиссию за обслуживание системы интернет-банк покуда пользоваться ей возможности нет? Ответ - да, конечно! Понимаю - ""уж виноват ты тем, что хочется мне кушать.""5. Ну и в добавок к извинениям за неудобства мне предложили закрыть счет. Комиссии за неоказанные услуги мне никто не вернет. Тоже понимаю - гос.банк со всеми вытекающими.Уважаемый банк, я понимаю, что вы представления не имеете как устроен микробизнес, но открытым текстом посылать клиента, по-моему, не совсем верно, ведь комиссию вы имеете с меня каждый месяц. Вы не находите?"	"Оценка:

			1"
81	31.07.2017 15:37	corporate	"
Претензия по обслуживанию
"	"При обслуживании как юр.лицо в ""Россельхозбанке"" г. Иваново столкнулся с проблемой, которую не могу решить в течение всего сегодняшнего дня. Мной было сделано п/п от 27.07.2017 г., п/п до настоящего времени не исполнено (31.07.17. 15-30), денежных средств на счету нет. Оператор на гор. линии перевёл звонок на группу технической поддержки, где мне сказали, что это не их вопрос, но постараются помочь, в итоге не помогли. Повторные звонки на горячую линию ничего не дали, на просьбу принять претензию связь резко прервалась. Ранее так же были претензии по обслуживанию. Категорически не рекомендую обслуживание в Россельхозбанке."	Без оценки
82	14.07.2017 12:52	corporate	"
Сказали, что не откроют одобренный расчетный счет без страховки! 
"	Мы с моей девушкой: Индивидуальный предприниматель М-ва Полина Юрьевна, подали заявку на открытие расчетного счёта в Россельхозбанке по адресу г. Челябинск проспект Ленина 26. Вскоре нам сообщили, что нам одобрена заявка на открытие счета, но мы обязаны купить страховку, стоимость которой составляет 3 400 рублей, иначе нам не откроют счёт. В итоге мы согласились и открыли счет.Просим разобраться в правомерности навязывания покупки страховки.	"Оценка:

			1"
83	06.07.2017 17:50	corporate	"
Пропал перевод
"	"В 2016 году в банке были запрошены реквизиты для иностранного перевода. Был указан свифт филиала RUAGRUM1025., платеж успешно дошел. В 2017 году был повторно отправлен платеж по указанным реквизитам, который на этот раз потерялся (в Бердском отделении помочь не смогли). Запросив повторно реквизиты банка, оказалось, что платежи теперь должны ходить через голову свифт RUAGRUMM (никаких оповещений, писем от банка не было).Прошу подключиться головной филиал для оперативного решения проблемы, так как Бердский не смог это сделать:1. Найти платеж, где он ""застрял""? 2. Каким образом его можно ""протолкнуть"" дальше, чтобы он не ушел обратно?3. Как добиться, чтобы банк информировал клиентов об изменении реквизитов для иностранных переводов. Бегать в банк за актуальными реквизитами перед каждым переводом накладно."	Без оценки
84	04.07.2017 8:25	corporate	"
Закрыли счет юридическому лицу 
"	Являюсь конкурсным управляющим юридического лица. Основной р/счет Должника был открыт в ДО Банка по адресу: Красноярск, ул. Профсоюзов, 39 А. Задолженность перед Банком включена в третью очередь реестра требований кредиторов на сумму более 50 млн. руб. Кроме того, РСХБ является основным кредитором (более 95% доля реестре). В ходе конкурсного производства Банк закрывает счет, не уведомив об этом. Причем узнал об этом случайно. Понадобилась справка о состоянии р/с. Сотрудницы меняются каждые 3 месяца. Компетентность сотрудниц на соответствующем уровне. Очень не рекомендую связываться с данным Банком.	Без оценки
85	21.06.2017 14:50	corporate	"
Самый медленный банк по обслуживанию ИП
"	Добрый день. Самый медленный банк по скорости обслуживания и предоставления стандартных услуг для ИП. Открытие счета : НЕДЕЛЯ Предоставление доступа к интернет банку: МЕСЯЦВыпуск карты для юр.лица: МЕСЯЦ Замена сертификата для интернет банка: идет ВТОРАЯ НЕДЕЛЯ а воз и ныне там.. Процедуры работы с клиентом построены таким образом по времени, чтобы клиент прям заждался оказания услуги банком. Почему, к примеру, в Альфа-Банке открытие счета и выдача карты для юр.лица занимает 2 дня, а настройка интернет-банка и мобильного банка 15 минут, а в Россельхозбанке 30 дней? При этом, об этом клиента не предупреждают. Либо технологии у банка на уровне 2000 годов, либо сотрудники не обучены, либо сам банк не мотивирован работать с ИП-ником быстро.	"Оценка:

			1
		

							Не засчитана"
86	15.06.2017 22:13	corporate	"
Не открывают спец.счет
"	"У ТСЖ в банке открыт спец. счет для сбора платежей капитального ремонта. В начале мая 2017 мною было написано заявление на открытие дополнительного специального счета для зачисления денежных средств от оператора (организации, осуществляющей прием денежных средств от физ.лиц через пункты приеме - ""Фрисби"").  В настоящий момент решения по заявке нет, счет не открыт. В чем проблема открыть доп.счет к существующему мне непонятно!"	Без оценки
87	07.06.2017 8:32	corporate	"
В очереди можно выспаться
"	Организация, представителем которой я являюсь, уже много лет является клиентом Росельхозбанка. Ранее работа банка не вызывала никаких нареканий. Вопросы решались быстро, операционисты были приветливы, очередей практически не бывало. С недавних пор в отделении был установлен терминал электронной очереди. И теперь дождаться своей очереди стало невозможно. Время ожидания составляет более часа. 06.06.2017 я пришла в банк, чтобы просто забрать готовые документы, при этом я провела в банке около полутора часов. За это время операционисты втроем (!) успели обслужить только лишь одного клиента. Причем по юр. лицам работало только одно окно, хотя ещё 2 сотрудницы также помогали обслуживать этого же клиента. К самой операционистке претензий нет, хотя заметно, что она здесь новенькая и не во всем ещё разбирается.На мой взгляд, принимать юр. лиц в режиме одного работающего окна - недопустимо. Если бы я пришла в этот банк впервые, я бы развернулась, увидев такую очередь и навсегда бы отказалась от идеи стать клиенткой этого банка.	"Оценка:

			1"
88	30.05.2017 23:44	corporate	"
Некомпетентные сотрудники, очень плохое обслуживание юр.лиц
"	"В апреле обратился в отделение Россельхозбанка для открытия Р/С для ИП. Сотрудник банка сказала, что у них очередь и записала меня на 04.04 в 09.00. Также сказала, что вышлет мне на почту документы, которые нужно будет заполнить в электронном виде. 10 апреля я получил от сотрудницы банка в почту документы, но они были для ООО. 15 апреля в письме с извинениями она выслала для ИП. Я их заполнил и 04.05 в 09.00 прибыл в банк для подачи документов. Документы подал, спросил сколько ждать одобрения Р/С. Сотрудник банка сказала 10 дней. Я ждал до 22 мая, поняв что ответа не дождусь написал сотруднику банка письмо. Забыл сказать...в переписке сотрудник банка не указывает свою подпись с должностью и контактами, также при встрече контактов мне не оставила. Телефоны отделения не отвечают никогда! Письмо я написал такого содержания: ""Добрый день. Сообщите пожалуйста, одобрен ли мне Р/с."". Ответа не получил. И примерно через пару дней оставил жалобу на банк и на отделение через горячую линию. И уже 25 мая получил от сотрудника банка письмо такого содержания: ""Добрый день!Подскажите полное наименование организации (ФИО для ИП)"". Я ответил на данное письмо. Ждал до 30.05. В 10.24 мне позвонила сотрудник банка с номера +7812***31** и сообщила, что для открытия Р/с мне нужна временная регистрация в СПб. Я спросил, почему мне сразу об этом не сообщили. Она сказала, что не знает. Также я спросил, знала ли она о том, что для открытия Р/с мне понадобиться временная регистрация? Она сказала, что да. Как это понимать? Ваш банк относится к клиентам как к быдлу. Кстати регистрация у меня в Новгородской области и там есть Россельхозбанк. Сейчас у меня Р/С открыт в другом банке и 3 месяца бесплатно!Россельхозбанк категорически никому не рекомендую. Сотрудники некомпетентны и чудовищное обслуживание. Всем бизнес-партнёрам порекомендую обходить этот банк стороной."	"Оценка:

			1"
89	22.05.2017 15:15	corporate	"
Песнопения
"	22 мая 2017 г с 9.00 до 15.10 пытаемся связаться с операционным отделом - в ответ тишина! По тел 3107**-сбой сети, по тел 3107** доб 22 - песнопения. При переключении с других номеров сбрасывается звонок! Вот теперь я верю, что в вашем банке клиенты не главное.Я даже не буду говорить, что мне как физическому лицу карта данного банка изготавливается уже 10 месяцев!	"Оценка:

			1"
90	18.05.2017 13:44	corporate	"
Долго ждать по решению для открытия счета ИП
"	Вопрос, который длится уже вторую неделю (Примерно 2-3 недели, перед майскими праздниками подавал заявку на открытие счета (ИП) и до сих пор никакого ответа нет. Несколько раз звонил в отделение, но там говорят, что мои документы не прошли проверку, ждите, ждите и так далее.) Сколько может длится проверка? Есть какие-то установленные сроки? Мне нужен счет для работы, ждать месяц-два я не могу.При обращение не в Самарский филиал, а по номеру 8 800... говорят у нас данных, обращайтесь в Самарский филиал....спасибо.	Без оценки
91	06.05.2017 18:04	corporate	"
Банк не ценит клиентов
"	"С начала этого года я зарегистрировалась, как индивидуальный предприниматель. Когда речь стала в каком же банке открыть счет, я долго выбирала и мой выбор остановился на Россельхозбанке, так как там имелось дистанционное обслуживание юрлиц ""Банк-Клиент"", что вполне удобно в наше время. После открытия счета я решила, что нужно открыть ""зарплатный проект"". Приехав в первый раз в офис расположенный на улице Баррикадная, 1Б мне сказали, что сотрудник с которым можно подать заявление на ""зарплатный проект"" не может в данный момент мне ничем помочь и он занят, и посоветовали обратиться к нему в другой день по номеру телефона, дав при этом контактные данные на Б-ву Л. с номерами 96-**-*9 и 96-**-*0. 24.04 я обратилась к данному сотруднику, но что мне сказали, что она посмотрит все ли документы имеются у них в базе и тогда я смогу уже приезжать к ним в офис,  и пообещав перезвонить мне на следующий день. На следующий день мне так никто и не позвонил. 27.04 я опять позвонила по данному номеру и уточнила, что же там с документами и почему никто не перезвонил, на что мне Людмила ответила, что мои данные обрабатываются и она уже перезвонит мне после 1 мая, после этого я спросила не будет ли лучше если я приеду сама в офис и напишу заявление, так как 26.04. мой знакомый также индивидуальный предприниматель лично подал заявление в этом же офисе и ему сказали, что в течение 2-х недель все будет готово. На это мне сказали, что никакой ""зарплатный проект"" 26.04 не был оформлен и к ним никто не приезжал. 28.04 мне позвонила служба безопасности под конец рабочего дня, во время когда я могла вести беседу, я попросила их перезвонить мне в рабочие время 2 мая, но 2 мая мне так никто и не перезвонил. Но 2 мая Людмила мне позвонила и сказала, что в ""зарплатном проекте"" мне отказано и причины она назвать мне не может. На следующий день я поехала в офис банка узнать лично, в чем же оказалась причина, сотрудница банка Людмила повторила мне тоже самое, что и по телефону, я стала объяснять, что мне невыгодно держать счет в вашем банке, на что Людмила мне сказала, что я могу его закрыть, либо попробовать открыть ""зарплатный проект"" в другом банке. На что я спросила, что если подать повторное заявление на ""зарплатный проект"", Людмила мне ответила, что можно даже не пробовать, мне все равно откажут, и также причину не назовут. Очень расстроил данный инцидент, в этом банке совсем не ценят своих клиентов и разбрасываются ими. Президент РФ очень много говорил о поддержке малого предпринимательства и также, чтобы банки поддерживали малый бизнес. Но Россельхозбанк делает же все наоборот. Где же та поддержка малому бизнесу, о которой так много все говорят? Непонятно по каким причинам одним юрл.лицам одобряют ""зарплатный проект"", а другим нет?Прошу руководство Россельхобанка разобраться с данной ситуацией."	Без оценки
