,time,product,title,full_text,mark
89,05.07.2019 9:57,business_remote,"
Благодарность
","Более 15 лет обслуживаемся в Оренбургском отделении Россельхозбанка. Прекрасное отношение к клиентам банка, сотрудники банки всегда быстро и своевременно реагируют на наши вопросы и проблемы. Хотелось бы поблагодарить всех сотрудников Россельхозбанка, а особенно операционистов Р-ву Ю.Ю. и Я-кую А.  Просим премировать их  и выразить благодарность за добросовестный труд!!!","Оценка:

			5
		

							Не засчитана"
90,04.07.2019 11:37,business_remote,"
Очень удобный банк с грамотными специалистами
","Хочу отметить высокую грамотность и профессионализм специалистов по обслуживаю юридических лиц в данном банке. Не было ни одного вопроса, на который они не смогли ответить. Все четко, быстро, удобно. Спасибо банку за сотрудничество, которое длится уже с 2015 года! Единственное замечание: монеты в кассах мне не нужны, которые просят купить в качестве подарка себе или кому-нибудь. ну ни нумизмат я.","Оценка:

			5
		

							Не засчитана"
91,03.07.2019 13:18,business_remote,"
Благодарность
","Благодарю доп.офис в городе Щекино Россельхозбанка за обслуживание!Очень приветливые сотрудники, которые действительно «слышат» своего клиента. Сделали все быстро, качественно и объяснили подробно о интересующих банковских продуктах.Первый раз за весь опыт работы с банками столкнулся с высокой клиентоориентированностью!Отдельно хочется поблагодарить руководство офиса, что сотрудники на столько слажено и качественно работают.С уважением, Компания ООО «*******».","Оценка:

			5
		

							Не засчитана"
92,30.06.2019 8:26,business_remote,"
Решение проблемы в сжатые сроки
","В лице главного бухгалтера СПК ""Агросоюз"" В-й Л.И. хотелось бы выразить огромную благодарность руководителю и сотруднику дополнительного офиса АО ""Россельхозбанк"" в г.Серафимович.Наша организация пользуется услугами с 2008г. 27 июня 2019г при работе в програмном обеспечении ""Интернет клиент"", ведущий операционист в короткие сроки помог решить проблему перезапись ключа электронной подписи.Хотелось бы отметить, что сотрудники данного офиса всегда находят индивидуальный подход к своим клиентам, а также обладают высоким профессионализмом при решении любых вопросов.","Оценка:

			5
		

							Не засчитана"
93,28.06.2019 17:04,business_remote,"
ООО Дила
","Отличный банк, сложилось доброе, долгосрочное и продуктивное сотрудничество. Работаем с 1992 года. являемся активными пользователями банковских продуктов. Банк выделяется среди кредитных организаций вежливым и корректным отношением к клиенту. Быстрым реагированием на просьбы клиента. Спасибо Вам за сотрудничество!","Оценка:

			5
		

							Не засчитана"
94,27.06.2019 15:50,business_remote,"
Благодарность
","Выражаю огромную благодарность сотрудникам на Каменностровском17, а особенно Анне А-вой за чуткое отношение и качественную консультацию, профессионализм и высокую клиентоориентированность. Спасибо за помощь в открытие счета и оформление банковской карты. Хочется пожелать новых клиентов и масштабных проектов.","Оценка:

			5
		

							Не засчитана"
95,27.06.2019 10:54,business_remote,"
Благодарность сотрудникам офиса на Каменноостровском, 17
","Наша компания на протяжении долгих лет обслуживается в Россельхозбанке. Обслуживание устраивает на все 100%. Особо хочется отметить сотрудников офиса на Каменноостровском пр., 17 - С-р и Татьяну.Из последних примеров.Была небольшая проблема с отправкой платежки через банк-клиент. С-ар помогла решить ее в кратчайшие сроки, благодаря этому нашей компанией не был нарушен график оплат поставщику. Также был напряженный момент, когда в нашей организации забыли вовремя перевыпустить сертификат ключа доступа к банк-клиенту. Впереди были длинные праздничные выходные, и мы могли по срокам не успеть получить новый ключ.Запаниковали конечно. Но Татьяна проявила очень чуткое отношение к нашей проблеме и помогла ускорить процесс получения ключа. Хотя в данной ситуации мы были сами виноваты, и никто не был обязан бросать все и решать наши проблемы.Очень благодарны нашим дорогим девочкам-феям, в нашей компании их иначе и не называют:-) Всегда доброжелательны и вежливы. Радует такое отношение сотрудников банка к своим клиентам. Чувствуется что мы им важны и небезразличны.","Оценка:

			5
		

							Не засчитана"
96,26.06.2019 23:36,business_remote,"
Благодарность сотруднику
","Хочется выразить искренние слова благодарности Главному операционисту ДО Ставропольского РФ АО ""Россельхозбанка"" в г. Изобильном П-нь Анне Н.!Я, Индивидуальный предприниматель С-в Денис А. пользуюсь услугами этого отделения банка  более одного года Работа данного специалиста вызывает только положительные эмоции. Анна Н. всегда выслушает, поможет, посоветует, никогда не нагрубит. Всегда внимательна и приветлива к клиентам. Всё делает оперативно, быстро и качественно. Коммуникабельна в общении. Такими работниками можно гордиться и брать с них пример в работе и культуре общения с клиентами отделения. Хочется выразить большое спасибо за отзывчивость и высокий профессионализм.","Оценка:

			5
		

							Не засчитана"
97,26.06.2019 17:53,business_remote,"
Благодарность
","Выражаем искреннюю благодарность Заместителю управляющего РСХБ на Каменноостровском 17. Наша организация уже много лет является клиентом Россельхозбанка и особо хотим отметить работу Анны А-вой за оперативное открытие банковского счета и карточек. Всегда вежлива, внимательна, терпима, оперативно и доступно ответит на все интересующие вопросы. Большое спасибо за отзывчивость и профессионализм.","Оценка:

			5
		

							Не засчитана"
98,26.06.2019 15:18,business_remote,"
Отличная работа ДО в г. Крымске КРФ АО ""Россельхозбанк
","Настоящий отзыв посвящается коллективу ДО в г. Крымске КРФ АО ""Россельхозбанк"", управляющая Л-ва Ю.В. Хотелось бы выразить благодарность за слаженную работу целого коллектива ДО в г. Крымске. Работаем с ними более 5 лет - это и кредитование бизнеса, и получение финансирование частного характера, дистанционное обслуживание, РКО. Привлекает грамотный подход, качественное и быстрое решение вопросов, внимание, доброжелательность. В отделе кредитования юр. лиц (З-ва О.В.) всегда проконсультирует, поможет и подскажет по вопросам сбора документации (кредитование на СПР каждый год), всегда предложит новые программы кредитования. Благодаря ежегодному финансированию, в рамках кредитования на СПР и инвестиционные программы, наше предприятие своевременно выполняет свои обязательства. Огромное спасибо! Бухгалтер предприятия ИП Глава КФХ А-в Георгий Евгеньевич","Оценка:

			5
		

							Не засчитана"
99,26.06.2019 11:17,business_remote,"
Благодарность за помощь
","Хочется выразить искренние слова благодарности Главному операционисту  ДО Ставропольского РФ АО ""Россельхозбанка"" в г. Изобильном Анне Николаевне П.! Я, Н-на Наталья Геннадьевна - главный бухгалтер ООО ""С***м***"" пользуюсь услугами этого отделения  много лет. 3,У меня сложились только положительные впечатления о работе этого специалиста . Анна Николаевна всегда выслушает, поможет, посоветует, никогда не нагрубит. Всегда внимательна и приветлива к клиентам. Всё делает оперативно, без потери драгоценного времени клиента. Неоднократно в операциях мне помогала Анна Николаевна и считаю, что такими работниками можно гордиться и брать с них пример в работе и культуре общения с клиентами отделения. Она хороший пример честности и добропорядочности, в чём у меня, и надеюсь у других, были реальные случаи убедиться и сказать ей большое спасибо за это!","Оценка:

			5
		

							Не засчитана"
100,26.06.2019 10:38,business_remote,"
Комиссия за ведение счета
","Здравствуйте. Я  ИП ,открыл рс в этом банке в 2014 году и сразу же появилось желание закрыть. Этот ужасный и неудобный банк клиент и вечные проверки службы безопасности. Оставался только из-за операционисток( личная симпатия). В  апреле 2018 году прекратил пользоваться услугами банка и отключил банк клиент. На момент отключения банк клиента на рс была небольшая сумма. В декабре решил полностью свернуть бизнес и пришел закрывать рс. Мне насчитали какую-то комиссию и денег что лежали на нем не хватало чтобы её погасить. Тогда я пишу заявления чтобы с бизнес карты этого банка удержали деньги необходимые для погашения за должности, остальные снимают через кассу с учётом комиссии за снятие и на этом все. На обоих счетах по нулям и я закрывают счёт. Сегодня мне поступил звонок от сотрудника банка. Передаются буквально дословно"" Вы нам должны 1890, мы отправили документы в суд о взыскании"" на вопросы получил ответ что это информационный об звон и причины возникновения за должности не объяснили. Приехав в отделение получил следующие информацию что мне была начислена комиссия за ведение счёта, когда я закрывал счёт. Притом когда я его уже его закрыл. Они посчитали что списание денег за свою комиссию это относится к движению по рс и не как не уведомив меня в начале начислили,а затем и не уведомив отправили документы в суд. Комиссия за ведения рс во время работы с этим банком была 650 р. Но при закрытии счёта мне нарисовали 1890, объяснив это тем что у меня был закрыт банк- клиент. Вот судите сами те кто думает открыть рс в этом заведении. Что вас будет ожидать. Кроме хамства и издевательски улыбок в свой адрес  я ничего не получил, на вопрос почему меня официально никак не уведомили о этой проблеме мне ответили что они не обязаны им проще получить свои деньги по суду и ещё государство заработает на пошлине её ведь тоже на меня возложат. Государственный банк думает в первую очередь не о людях а о том чтобы суд заработал на пошли не, это как вам??? Если вы соскучились по СССР то это ваш банк, унижение, хамство, а в итоге и обман своих клиентов. Забыл про доисторический банк клиент. Р.С. Готовлю жалобу в комиссию при ЦБ.",Без оценки
101,25.06.2019 13:45,business_remote,"
Благодарность сотрудникам доп. офиса 3349/18/24
","Наша организация давно, уже более 10 лет, является клиентом Россельхозбанка. Обслуживаемся в доп. офисе 3349/18/24 в с. Ребриха Алтайского края как юридическое лицо, не однократно брали кредиты.И хочу отметить быструю, грамотную работу  сотрудников отделения.  Руководитель отделения Киреева Алла Геннадьевна всегда готова помочь, подключается и решает любые сложные вопросы. Все сотрудники офиса профессионально подходят к делу, отзывчивые и приветливые. Выражаю им огромную благодарность!","Оценка:

			5
		

							Не засчитана"
102,24.06.2019 12:51,business_remote,"
Отзыв о работе ДО ""Аксай"" Россельхозбанка в Ростове-на-Дону
","Спасибо сотрудникам ДО ""Аксай"" за профессиональный подход и самое главное оперативное решение всех возникающих вопросов. Очень дружный коллектив и приятная атмосфера. отдельное спасибо управляющей дополнительным офисом Юлии Владимировне, за чуткое и профессиональное отношение к клиентам, личное участие в разрешении проблем.","Оценка:

			5
		

							Не засчитана"
103,24.06.2019 8:40,business_remote,"
Благодарность
","Добрый день. Работаем с банком более 10 лет. В работе все нравится: быстрое операционное обслуживание и доброжелательные сотрудники банка. Особую благодарность хочется выразить сотрудникам банка В-ной Ирине Александровне из доп.офиса г.Тольятти и Уст-вой Ольге г.Самара, которые были очень терпеливы, вежливы к нам при оформлении льготного кредита. Консультировали нас, давали советы, быстро отвечали на наши вопросы, не приходилось долго ждать. И сейчас В-на Ирина нас сопровождает по действующему кредиту, отвечает быстро на поставленные вопросы. В дальнейшем надеемся на долгое сотрудничество. Желаем успехов в работе сотрудникам банка.","Оценка:

			5
		

							Не засчитана"
104,23.06.2019 11:33,business_remote,"
Помощь круглосуточно
","Выражаю благодарность за успешное решение моего вопроса Управляющей Ж-вой Евгенией отделения Россельхозбанка в ст. Кумылженская. После обновления программы ДБО ля юридических лиц просто не смогла в ней работать - на горячую линию не смогла даже дозвониться и обратилась в офис для решения моего вопроса. Евгения лично приехала ко мне домой вечером после работы, настроила программу, переустановила все параметры и я смогла работать в прежнем режиме.  Желаю Евгении и сотрудникам ее отделения успехов в труде, достойной оплаты этого труда и только благодарных клиентов.","Оценка:

			5"
105,22.06.2019 9:36,business_remote,"
Отзыв
","Обслуживаюсь в Краснодарском РФ АО ""Россельхозбанк"" Дополнительный офис ""Выселки"" на протяжении 3х лет. Доволен обслуживанием и условиями работы данного банка. Хочу отметить профессионализм и высокую ориентированность на клиента, особенно отдела по обслуживанию юридических лиц. Всегда можно получить квалифицированную консультацию или помощь по любой банковской услуге. Желаю коллективу  финансового процветания. ИП Б-дик Д.А.","Оценка:

			5
		

							Не засчитана"
106,21.06.2019 15:17,business_remote,"
Отзыв о Россельхозбанке
","Хотелось бы рассказать о работе Филиала  Россельхозбанка, расположенного в п. Ивня Белгородской области.  Я работаю бухгалтером у двух Глав КФХ.  С доп. офисом Белгородского РФ АО ""Россельхозбанк"" работаем со дня его основания.  Хочется отметить, что работники банка клавилифированные, отзывчивые и порядочные люди. По любому вопросу  дадут  хорошее объяснение, предложат новые услуги банка. Коллектив в доп. офисе сплоченный, что является конечно заслугой  Управляющей С-вой Г.Ф.Кредитуемся только в этом банке: по программе льготного кредитования с/х производителей, в данный момент оформляем инвестиционный кредит. Пользуемся интернет-банком- услуга быстрая, работает безупречно. Советую потенциальным клиентам обратиться в Россельхозбанк.","Оценка:

			5
		

							Не засчитана"
107,20.06.2019 14:30,business_remote,"
Если хотите от банка оперативной и быстрой работы - вам в другой банк!
","У нас в ТСЖ поменялся председатель, нужно переоформить документацию. Карточку с образцами подписей меняли 3 недели, причем, запросили все учредительные документы. Следующим этапом меняем ключи и первую подпись в клиент-банке. с 13.06.2019 и до сегодняшнего дня (20.06.2019) не могу отправить платежи по коммуналке. Самые срочные платежи отправила через операциониста (заплатила комиссию 350р за 1 платежку) Сотрудники все вежливые и отзывчивые, но как у Райкина : одни пришивают пуговицы, другие карманы, и тд. И все ссылаются на Москву. Сначала удаляли старые сертификаты подписи, потом оказалось, что у нас старая версия , а новые сотрудники не ведают, как она работает.  Потом сделали запрос на новый ключ, но уже третий день идет, а оплатить через клиент-банк не возможно.  Сотрудники отправляют в службу поддержки 8-800, а там нет  живых операторов, а вопрос у меня не стандартный. Я считаю, что нет согласованности в работе различных служб банка.","Оценка:

			1
		


Проблема решена"
108,19.06.2019 17:13,business_remote,"
Отзыв
","Выражаем благодарность за высокий профессионализм, вежливое обслуживание  всему коллективу Россельхозбанка (филиал г. Самара,ул. А Платонова, 10). Особенно хотим отметить работу Л-вой Анны Львовны.Очень приятно оперативно решать возникающие вопросы с грамотным сотрудникомВашего отделения банка. Спасибо за вежливое и доброжелательное отношение.","Оценка:

			5
		

							Не засчитана"
109,19.06.2019 12:30,business_remote,"
Блокировка расчетного счета
","Добрый день ! Я  директор компании ООО ""Л-К"".  06.06.2019 года заблокировали расчетный счет организации за не предоставление документов по фин. мониторингу с последующим закрытием расчетного счета. Но дело в том, что в наш адрес по системе клиент банк,  либо на электронную почту не поступало никаких запросов. Только  06.06.2019 года получено по системе клиент банк письмо о том, что нам надо до 24.06.2019 года предоставить какие то документы за май месяц текущего года. На наш запрос работники филиала Россельхозбанка не дали никаких пояснений, не предоставили запрос о предоставлении документов. По настоящее время мы не можем производить ни каких операций по расчетному счету.",Без оценки
110,18.06.2019 13:33,business_remote,"
Производственный кооператив
","Добрый день! Услугами банка пользуемся не первый год и хочется выразить искренние слова благодарности всему коллективу и в частности управляющему К-й С.С. Неоднократно в операциях нам помогали и считаю, что такими работниками можно гордиться и брать с них пример в работе и культуре общения.  P.s. Зам.главного бухгалтера ПК «*******»","Оценка:

			5
		

							Не засчитана"
111,17.06.2019 17:34,business_remote,"
Благодарность
","Добрый день, на протяжении 2-х лет являюсь клиентом Банка в г.Светлоград. Хочу выразить слова благодарности коллективу за качественное обслуживание, доброжелательный настрой и вежливое отношение.  Особенно хочется отметить Т. Наталью В-ну за её преданность своему делу, отзывчивость, высокую оперативность и профессионализм в любом вопросе. Всегда с удовольствием иду в банк, зная, что любой вопрос решится в пользу клиента.","Оценка:

			5
		

							Не засчитана"
112,17.06.2019 15:08,business_remote,"
Благодарность сотрудникам Россельхозбанка
","Работаем с доп.офисом АО ""Россельхозбанк"" в г. Георгиевске больше года, пользуемся многими банковскими продуктами. И смело можем сказать, что это самый надежный банк у нас в стране. Да, у него есть проблемы - это огромное количество инструкций и регламентов, особенно в сфере валютного регулирования, которые следует оптимизировать. Но... Отдельные слова благодарности коллективу этого офиса - сотрудники всегда вежливы, квалифицированы, стараются помочь и найти лучшее решение в любой ситуации. Приятно работать с такими грамотными и клиентоориентированными специалистами. Так держать!!!","Оценка:

			5
		

							Не засчитана"
113,17.06.2019 14:22,business_remote,"
Жалоба
","Добрый день!Я, директор ООО, Д-ов М. Я., обращаюсь к Вам с жалобой на действия сотрудника Дагестанского регионального филиала (Дагестанский РФ АО ""Россельхозбанк"") Б-ой М.Б.""23"" мая 2019г. получили запрос № 248 от 23.05.2019г. о предоставлении информации и документов (запрос без печати и подписи). В запросе не указаны срок рассмотрения документов, каким способом и куда предоставить документы.После получения запроса, буквально через пару дней без объяснения причин  нам заблокировали расчетный счет и отказали в проведении платежа № 134 от 30.05.22019г. Хотя по Методическим рекомендациям по вопросам информирования кредитными организациями клиентов о причинах принятия решения об отказе проведения операции или об отказе от заключения договора банковского счета (вклада), а также по вопросам взаимодействия с клиентами при дистанционном банковском обслуживании № 5-МР от 22.02.2019г. банк обязан проинформировать  обращающихся к ним клиентов о причинах, послуживших основаниями для принятия кредитными организациями решения об отказеКогда обратились в подразделение Банка по месту ведения расчетного счета, нам посоветовали перевести денежные средства на другой расчетный счет с закрытием счета и известили, что банковские операции по счету даже надлежащим образом оформленными расчетными документами Банк не будет принимать.Действия кредитной организации непровомерны и ущемляют наши права.С надеждой хоть как-то получить ответы на свои вопросы 17.06.2019г. в 11:34 направили письмо- требование  на электронный адрес office@rshb.ru",Без оценки
114,17.06.2019 12:20,business_remote,"
Отзыв о хорошей работе банка
","Здравствуйте. 13 июня было 19 лет банку, я поздравляю банк с этим событием.В этот день я обслуживался в банке, очень было торжественно и красиво. И хотел бы отметить операциониста Наталью Б. и начальника отдела Марину Алексеевну Б. за отличное обслуживание и внимательное отношение к клиентам.Спасибо","Оценка:

			5
		

							Не засчитана"
115,14.06.2019 21:30,business_remote,"
Отличное отделение!
","Могу только положительно отозваться об этом банке, мы открыли у них счет и ни разу не пожалели. Особенно хочу отметить отделение на Новослободской (Долгоруковская, д.40) в котором ценят клиента, сотрудники банка всегда готовы идти вам навстречу. В течении всего времени обслуживания и на данный момент предоставляемые услуги и их качество соответствовали и соответствуют ожиданиям. Побольше вам новых клиентов и стабильности в наше нелегкое время!!!","Оценка:

			5
		

							Не засчитана"
116,14.06.2019 18:32,business_remote,"
Решение проблемы
","Работаю главным бухгалтером в бюджетной организации. Обратились в банк с проблемой по зачислению социальных выплат (не работало ДБО). При большой нагрузке сотрудников нам не отказали и оперативно помогли решить проблему. Спасибо огромное за чутких сотрудников, профессионалов своего дела. Проблема быстро была решена. Всегда оперативно помогают","Оценка:

			5
		

							Не засчитана"
117,14.06.2019 14:10,business_remote,"
Серьезный банк
","Банк очень нравиться. Самое главное что меня побуждает работать именно с РСХБ, это то что в офисе работают ЛЮДИ. Они подскажут, помогут, объяснят. Как не странно, но сама возможность принести бумажную платежку и перевести деньги в некоторых случаях бесценна. Имею счета и в других банках которых нет в нашем городе. Любые проблемы с интернетом и вы отрезаны от мира(. Хотя ""РСХББизнес"" (так на телефоне приложение называется) у меня есть. Когда все нормально платежки отправляю с него.  Кстати РСХБ платит проценты за остаток на счете. Очень приятно) Спасибо!","Оценка:

			5
		

							Не засчитана"
118,13.06.2019 12:18,business_remote,"
Спасибо д/о г.Тихорецк
","Являюсь постоянным клиентом РСХБ в г.Тихорецке в качестве ИП ГКФХ. ОЧЕНЬ ДОВОЛЕН качеством обслуживания, можно решить быстро и оперативно любой вопрос. Девочки-операционисты внимательны, отзывчивы, профессионалы своего дела. Управляющий Наталья Валерьевна всегда рада помочь в любой ситуации. Желаю Банку дальнейшего процветания и быть всегда на высоте!!! Рекомендую обслуживаться в данном банке. Спасибо за сотрудничество!! Хочется приходить снова и снова!","Оценка:

			5
		

							Не засчитана"
119,13.06.2019 11:05,business_remote,"
Обслуживание
","Доброго дня! Наша компания является клиентом Башкирского отделения АО ""Россельхозбанк"" вот уже более 2-х лет. Сотрудники отдела продаж вежливые, грамотные и отзывчивые, в общем профессионалы своего дела. Таким образом, мы однозначно рекомендуем этот банк. Огромное спасибо за оперативность и положительный результат.","Оценка:

			5
		

							Не засчитана"
120,09.06.2019 16:55,business_remote,"
Россельхозбанк
","В Россельхозбанке я, как ИП обслуживаюсь с самого его открытия. За 12 лет нисколько об этом не пожалел. Хочется отметить и поблагодарить коллектив офиса г.Устюжна  Вологодская область за хорошее обслуживание, внимательность, считаю что это профессионалы своего дела.  Удобный банк для фермеров,  можно быстро сделать платежки и получить выписку по счетам через Мобильный банк! Работники банка всегда проконсультируют по возникающим вопросам, объясняют что и как делать если возникают какие то проблемы со счетом, благодаря этому все быстро можно решить. рекомендую!!!",Без оценки
121,09.06.2019 12:09,business_remote,"
Открытие счета
","В апреле этого года нашему кооперативу пришлось открывать новый расчетный счет в другом банке, так как у нашего банка отозвали лицензию.После неудачной попытки открыть в банке ВТБ, так как сотрудник отнесся к нам предвзято и недоброжелательно, мы обратились в Россельхозбанк. Банк удобно расположен, офис светлый и просторный , а сотрудники вежливые и внимательные.Нам очень повезло с сотрудником, который обслуживает корпоративных клиентов. Эта милая и отзывчивая девушка, знающая свое дело, всё нам рассказала и помогла подготовить документы, необходимые для открытия счета. Огромная благодарность сотрудникам офиса, расположенного на ул. Менжинского, д.38, корп.2 в г. Москва.",Без оценки
122,07.06.2019 16:28,business_remote,"
Расчетно-кассовое обслуживание юридических лиц
","Наша компания обслуживается в Офисном отделении №3349/35/35 Вологодская область, г. Грязовец уже 2-й год, работой банка довольны, все операции и пополнения проходят без задержек, удобный и понятный интернет банк, очень ответственные, профессиональные сотрудники отделения, можно обратиться с любым вопросом, всегда подскажут. Рекомендуем данное отделение для расчетно-кассового обслуживания юридическим лицам.","Оценка:

			5
		

							Не засчитана"
123,07.06.2019 15:51,business_remote,"
Благодарность сотрудникам ДО № 3349/7/12
","Выражаю искреннюю благодарность сотрудникам ДО Ростовского РФ АО ""Россельхозбанк"" № 3349/7/12 в ст. Вешенская за отзывчивость и внимание, оказываемое клиентам дополнительного офиса. Особо хочу отметить оперативность обслуживания и высокий профессиональный уровень сотрудников. Из продуктов, которыми пользуюсь, хочу отметить быстрый и удобный в работе ""Интернет-Клиент"".Являюсь клиентом Банка с 2013 года, желаю Банку  процветания, благополучия и надеюсь на дальнейшее взаимовыгодное сотрудничество.","Оценка:

			5
		

							Не засчитана"
124,07.06.2019 15:14,business_remote,"
Лучший банк в Анапе
","Я являюсь клиентом Россельхозбанком в г. Анапа с 2016 года. У меня ИП. имею расчётный счет в банке. Хочу отметить, что такие сотрудники банка как Ирина Аркадьевна и Ольга Николаевна профессионалы с большой буквы. Управляющий всегда отвечает на любые вопросы, разбирается в любой сфере. Ирина Аркадьевна  очень отзывчивая и мне как клиенту с небольшими оборотами приятно, что меня обслуживают как ВИП клиента. В банке всегда очень много клиентов, но все сотрудники всегда вежливые. Спасибо за вашу работу. Рекомендовал банк своим знакомым.","Оценка:

			5
		

							Не засчитана"
